transaction_id,user_id,timestamp,amount,transaction_type,merchant_category,merchant_id,city,device_id,status,receiver_id
TXN00025723,U00960,2026-03-11 16:05:00,70.34,P2M,Education,M01192,Ahmedabad,D01100,SUCCESS,M01192
TXN00016179,U01276,2026-03-11 16:08:00,327.86,P2M,Healthcare,M01124,Hyderabad,D00268,PENDING,M01124
TXN00020861,U02927,2026-03-11 16:14:00,195.63,P2P,P2P,,Ahmedabad,D04076,SUCCESS,U04949
TXN00034295,U02173,2026-03-11 16:19:00,296.89,P2M,Other,M00994,Hyderabad,D04246,SUCCESS,M00994
TXN00042334,U03124,2026-03-11 16:24:00,220.84,P2P,P2P,,Delhi,D01370,SUCCESS,U01063
TXN00046732,U00149,2026-03-11 16:36:00,139.54,P2M,Education,M00392,Bengaluru,D02809,SUCCESS,M00392
TXN00015893,U01433,2026-03-11 16:37:00,345.78,P2M,Travel,M00077,Bengaluru,D01234,SUCCESS,M00077
TXN00037482,U01270,2026-03-11 16:37:00,470.94,P2P,P2P,,Pune,D04141,SUCCESS,U02403
TXN00013875,U04362,2026-03-11 16:48:00,223.64,P2M,Other,M01013,Hyderabad,D00812,FAILED,M01013
TXN00013737,U01776,2026-03-11 16:50:00,362.72,P2M,Entertainment,M00303,Ahmedabad,D02709,SUCCESS,M00303
TXN00009303,U00028,2026-03-11 16:52:00,315.51,P2M,Healthcare,M00630,Hyderabad,D03715,SUCCESS,M00630
TXN00040585,U01054,2026-03-11 17:00:00,734.0,P2P,P2P,,Ahmedabad,D01975,SUCCESS,U04994
TXN00032196,U04080,2026-03-11 17:01:00,689.37,P2P,P2P,,Hyderabad,D01937,SUCCESS,U04138
TXN00040638,U01183,2026-03-11 17:06:00,210.84,P2M,Other,M00955,Chennai,D03113,FAILED,M00955
TXN00017629,U03369,2026-03-11 17:09:00,364.39,P2M,Shopping,M01311,Pune,D03012,SUCCESS,M01311
TXN00046868,U02555,2026-03-11 17:12:00,426.8,P2M,Shopping,M01385,Mumbai,D01329,FAILED,M01385
TXN00044880,U00713,2026-03-11 17:21:00,210.53,P2P,P2P,,Ahmedabad,D02864,SUCCESS,U00009
TXN00016239,U04598,2026-03-11 17:23:00,522.83,P2P,P2P,,Chennai,D01486,SUCCESS,U02698
TXN00038832,U03238,2026-03-11 17:37:00,177.11,P2P,P2P,,Mumbai,D04151,SUCCESS,U00503
TXN00036649,U02034,2026-03-11 17:40:00,113.94,P2P,P2P,,Mumbai,D03604,SUCCESS,U04445
TXN00002330,U04649,2026-03-11 17:41:00,412.29,P2M,Travel,M01094,Bengaluru,D00109,SUCCESS,M01094
TXN00038184,U00794,2026-03-11 17:47:00,299.84,P2P,P2P,,Chennai,D03261,SUCCESS,U04849
TXN00045975,U00121,2026-03-11 17:47:00,308.25,P2M,Fuel,M00923,Ahmedabad,D04120,SUCCESS,M00923
TXN00026805,U04372,2026-03-11 17:49:00,362.48,P2P,P2P,,Chennai,D02041,SUCCESS,U01176
TXN00019611,U02964,2026-03-11 17:51:00,148.58,P2M,Other,M00638,Ahmedabad,D01774,SUCCESS,M00638
TXN00026479,U03327,2026-03-11 17:54:00,641.59,P2M,Entertainment,M01285,Hyderabad,D00459,SUCCESS,M01285
TXN00016997,U02104,2026-03-11 17:58:00,490.45,P2P,P2P,,Delhi,D01191,SUCCESS,U00238
TXN00038257,U01107,2026-03-11 17:59:00,128.12,P2M,Other,M00887,Pune,D00098,SUCCESS,M00887
TXN00047761,U01865,2026-03-11 18:00:00,207.52,P2M,Grocery,M00832,Pune,D02809,SUCCESS,M00832
TXN00037189,U03911,2026-03-11 18:08:00,302.67,P2P,P2P,,Mumbai,D03065,SUCCESS,U02233
TXN00011223,U04666,2026-03-11 18:09:00,187.76,P2P,P2P,,Mumbai,D00448,SUCCESS,U04965
TXN00026044,U01286,2026-03-11 18:12:00,1843.76,P2M,Education,M00564,Pune,D00265,SUCCESS,M00564
TXN00020206,U04204,2026-03-11 18:21:00,452.29,P2M,Food,M00710,Pune,D01540,SUCCESS,M00710
TXN00031557,U00273,2026-03-11 18:24:00,220.86,P2P,P2P,,Kolkata,D00255,SUCCESS,U01867
TXN00028459,U04197,2026-03-11 18:26:00,205.17,P2M,Other,M00871,Delhi,D00026,SUCCESS,M00871
TXN00002187,U03389,2026-03-11 18:31:00,59.72,P2M,Shopping,M01472,Bengaluru,D03427,SUCCESS,M01472
TXN00012505,U04943,2026-03-11 18:45:00,178.09,P2P,P2P,,Delhi,D02645,SUCCESS,U04392
TXN00001622,U03761,2026-03-11 18:45:00,59.0,P2M,Other,M00103,Pune,D01452,SUCCESS,M00103
TXN00011383,U02045,2026-03-11 18:52:00,59.43,P2M,Shopping,M00880,Pune,D00184,SUCCESS,M00880
TXN00046789,U04191,2026-03-11 18:54:00,627.23,P2M,Shopping,M01026,Pune,D02758,SUCCESS,M01026
TXN00019066,U03559,2026-03-11 18:58:00,227.06,P2M,Utilities,M01347,Hyderabad,D01923,SUCCESS,M01347
TXN00032533,U02494,2026-03-11 19:03:00,178.46,P2M,Healthcare,M01086,Mumbai,D03524,SUCCESS,M01086
TXN00028374,U00787,2026-03-11 19:12:00,109.6,P2M,Food,M00193,Kolkata,D01934,SUCCESS,M00193
TXN00040087,U02219,2026-03-11 19:16:00,206.23,P2M,Entertainment,M00209,Chennai,D01870,SUCCESS,M00209
TXN00006040,U00245,2026-03-11 19:20:00,401.3,P2M,Shopping,M01380,Ahmedabad,D03407,SUCCESS,M01380
TXN00030106,U02523,2026-03-11 19:21:00,340.31,P2P,P2P,,Pune,D00343,SUCCESS,U03724
TXN00008111,U04718,2026-03-11 19:27:00,88.33,P2M,Utilities,M00101,Ahmedabad,D00325,SUCCESS,M00101
TXN00043273,U02748,2026-03-11 19:27:00,50.25,P2M,Other,M00378,Pune,D02911,SUCCESS,M00378
TXN00005217,U03729,2026-03-11 19:29:00,256.55,P2M,Entertainment,M00149,Chennai,D04428,SUCCESS,M00149
TXN00023185,U00033,2026-03-11 19:43:00,349.9,P2P,P2P,,Bengaluru,D01339,SUCCESS,U00170
TXN00018169,U00034,2026-03-11 19:49:00,811.87,P2M,Travel,M01174,Ahmedabad,D03109,SUCCESS,M01174
TXN00038159,U02527,2026-03-11 20:16:00,135.64,P2M,Utilities,M01339,Delhi,D03700,SUCCESS,M01339
TXN00019625,U01759,2026-03-11 20:21:00,247.97,P2M,Other,M00629,Kolkata,D00949,SUCCESS,M00629
TXN00037255,U01096,2026-03-11 20:25:00,151.05,P2P,P2P,,Kolkata,D04293,SUCCESS,U02166
TXN00049239,U00988,2026-03-11 20:25:00,558.69,P2M,Entertainment,M00307,Chennai,D03407,SUCCESS,M00307
TXN00001845,U02681,2026-03-11 20:36:00,229.49,P2M,Fuel,M00609,Ahmedabad,D02543,SUCCESS,M00609
TXN00000207,U03880,2026-03-11 20:39:00,310.37,P2M,Education,M01104,Bengaluru,D02500,SUCCESS,M01104
TXN00023592,U02480,2026-03-11 20:39:00,67.23,P2M,Education,M00895,Hyderabad,D03172,SUCCESS,M00895
TXN00034517,U00226,2026-03-11 20:47:00,1401.16,P2M,Food,M00970,Ahmedabad,D01093,SUCCESS,M00970
TXN00030043,U01037,2026-03-11 20:50:00,99.99,P2M,Other,M00067,Ahmedabad,D01920,SUCCESS,M00067
TXN00040617,U02755,2026-03-11 20:52:00,234.29,P2M,Education,M00589,Chennai,D00928,SUCCESS,M00589
TXN00016244,U00195,2026-03-11 20:53:00,22.59,P2M,Entertainment,M01008,Pune,D00574,SUCCESS,M01008
TXN00005694,U04068,2026-03-11 20:54:00,82.26,P2M,Education,M00566,Delhi,D04393,SUCCESS,M00566
TXN00020202,U01284,2026-03-11 20:58:00,150.53,P2P,P2P,,Bengaluru,D03483,FAILED,U03117
TXN00030063,U00278,2026-03-11 20:59:00,227.76,P2M,Food,M00193,Bengaluru,D03810,SUCCESS,M00193
TXN00040594,U03778,2026-03-11 21:02:00,54.81,P2M,Other,M00265,Delhi,D01051,SUCCESS,M00265
TXN00017571,U01816,2026-03-11 21:06:00,1154.82,P2M,Travel,M00238,Mumbai,D00448,SUCCESS,M00238
TXN00023068,U02607,2026-03-11 21:14:00,157.56,P2M,Healthcare,M00043,Kolkata,D01649,SUCCESS,M00043
TXN00029502,U00174,2026-03-11 21:15:00,184.01,P2P,P2P,,Pune,D00318,SUCCESS,U00929
TXN00024312,U03852,2026-03-11 21:15:00,314.95,P2M,Education,M01037,Chennai,D02455,SUCCESS,M01037
TXN00022496,U01893,2026-03-11 21:21:00,132.5,P2P,P2P,,Pune,D02562,SUCCESS,U01070
TXN00036273,U03080,2026-03-11 21:21:00,194.88,P2P,P2P,,Chennai,D02879,SUCCESS,U01695
TXN00020387,U01800,2026-03-11 21:22:00,303.36,P2M,Other,M01047,Mumbai,D00927,PENDING,M01047
TXN00029624,U00705,2026-03-11 21:31:00,131.98,P2M,Travel,M00997,Hyderabad,D00428,SUCCESS,M00997
TXN00043337,U00659,2026-03-11 21:38:00,400.02,P2M,Education,M00187,Ahmedabad,D04108,PENDING,M00187
TXN00007916,U00436,2026-03-11 21:38:00,200.72,P2P,P2P,,Chennai,D00823,SUCCESS,U00374
TXN00009743,U02113,2026-03-11 21:49:00,57.9,P2P,P2P,,Ahmedabad,D00088,SUCCESS,U00019
TXN00043190,U02432,2026-03-11 21:50:00,188.12,P2M,Utilities,M00497,Bengaluru,D01986,SUCCESS,M00497
TXN00024305,U03250,2026-03-11 21:53:00,308.83,P2M,Travel,M01125,Chennai,D00463,SUCCESS,M01125
TXN00044435,U04586,2026-03-11 21:54:00,122.71,P2M,Entertainment,M01231,Pune,D03158,SUCCESS,M01231
TXN00043490,U03256,2026-03-11 21:55:00,148.01,P2M,Grocery,M00449,Kolkata,D04411,SUCCESS,M00449
TXN00027445,U02787,2026-03-11 22:01:00,42.45,P2M,Grocery,M01061,Mumbai,D04063,SUCCESS,M01061
TXN00036428,U00136,2026-03-11 22:06:00,370.83,P2M,Grocery,M00584,Delhi,D00601,SUCCESS,M00584
TXN00046761,U04646,2026-03-11 22:11:00,271.81,P2M,Shopping,M00404,Ahmedabad,D01148,SUCCESS,M00404
TXN00025896,U01780,2026-03-11 22:12:00,248.18,P2P,P2P,,Mumbai,D00738,PENDING,U00723
TXN00044820,U04823,2026-03-11 22:13:00,93.27,P2M,Other,M01349,Bengaluru,D03223,SUCCESS,M01349
TXN00015459,U00829,2026-03-11 22:26:00,109.05,P2M,Fuel,M01274,Mumbai,D01327,SUCCESS,M01274
TXN00045948,U03615,2026-03-11 22:26:00,312.02,P2P,P2P,,Chennai,D03195,SUCCESS,U00319
TXN00012382,U00388,2026-03-11 22:29:00,1507.63,P2P,P2P,,Pune,D02731,SUCCESS,U03159
TXN00001995,U01153,2026-03-11 22:33:00,270.08,P2M,Education,M00821,Pune,D01264,SUCCESS,M00821
TXN00001586,U04818,2026-03-11 22:35:00,361.09,P2M,Grocery,M00515,Kolkata,D01257,SUCCESS,M00515
TXN00009594,U04595,2026-03-11 22:36:00,526.36,P2M,Utilities,M00068,Chennai,D00695,SUCCESS,M00068
TXN00036118,U02868,2026-03-11 22:42:00,503.52,P2M,Grocery,M00449,Delhi,D03588,SUCCESS,M00449
TXN00049399,U01488,2026-03-11 22:49:00,676.56,P2M,Food,M00205,Mumbai,D03549,SUCCESS,M00205
TXN00002089,U02457,2026-03-11 23:02:00,136.28,P2P,P2P,,Kolkata,D02093,SUCCESS,U03858
TXN00046217,U02130,2026-03-11 23:07:00,120.9,P2M,Food,M01278,Hyderabad,D01434,SUCCESS,M01278
TXN00002671,U00164,2026-03-11 23:17:00,110.8,P2M,Shopping,M01007,Kolkata,D02932,SUCCESS,M01007
TXN00034882,U04311,2026-03-11 23:18:00,137.52,P2M,Entertainment,M00648,Delhi,D01481,SUCCESS,M00648
TXN00041746,U03109,2026-03-11 23:20:00,206.24,P2M,Other,M00994,Delhi,D02964,SUCCESS,M00994
TXN00020682,U04372,2026-03-11 23:27:00,231.63,P2M,Grocery,M00929,Chennai,D02041,SUCCESS,M00929
TXN00031506,U04306,2026-03-11 23:40:00,262.35,P2M,Other,M01016,Chennai,D00521,SUCCESS,M01016
TXN00003859,U00797,2026-03-11 23:47:00,108.27,P2M,Education,M00513,Kolkata,D01525,SUCCESS,M00513
TXN00020278,U01656,2026-03-11 23:54:00,113.21,P2M,Healthcare,M01075,Bengaluru,D01645,SUCCESS,M01075
TXN00015428,U01187,2026-03-12 00:08:00,197.64,P2M,Shopping,M01214,Mumbai,D01646,SUCCESS,M01214
TXN00042789,U02694,2026-03-12 00:13:00,121.39,P2M,Shopping,M01479,Delhi,D03324,SUCCESS,M01479
TXN00009367,U04811,2026-03-12 00:13:00,152.23,P2M,Healthcare,M00169,Pune,D00063,SUCCESS,M00169
TXN00008820,U04560,2026-03-12 00:17:00,251.48,P2M,Travel,M01417,Pune,D02010,SUCCESS,M01417
TXN00012727,U00542,2026-03-12 00:19:00,400.42,P2M,Entertainment,M01341,Pune,D04310,SUCCESS,M01341
TXN00012758,U00616,2026-03-12 00:20:00,99.38,P2M,Education,M01111,Pune,D01440,SUCCESS,M01111
TXN00049402,U04039,2026-03-12 00:25:00,387.71,P2M,Entertainment,M00913,Hyderabad,D03638,SUCCESS,M00913
TXN00047647,U02665,2026-03-12 00:34:00,297.82,P2M,Grocery,M00255,Pune,D01160,SUCCESS,M00255
TXN00034145,U03516,2026-03-12 00:49:00,133.83,P2M,Grocery,M00325,Kolkata,D01542,SUCCESS,M00325
TXN00042217,U01097,2026-03-12 00:49:00,204.5,P2P,P2P,,Kolkata,D00609,SUCCESS,U02145
TXN00016661,U04805,2026-03-12 00:55:00,57.37,P2P,P2P,,Pune,D01736,SUCCESS,U02366
TXN00014449,U04211,2026-03-12 01:10:00,230.49,P2M,Healthcare,M00849,Pune,D03901,SUCCESS,M00849
TXN00008347,U01380,2026-03-12 01:13:00,145.48,P2M,Food,M00590,Pune,D03470,SUCCESS,M00590
TXN00026110,U04611,2026-03-12 01:19:00,574.64,P2M,Utilities,M00440,Delhi,D02647,SUCCESS,M00440
TXN00044812,U04855,2026-03-12 01:26:00,368.5,P2P,P2P,,Pune,D00825,SUCCESS,U04435
TXN00009344,U00429,2026-03-12 01:30:00,292.43,P2P,P2P,,Bengaluru,D03138,SUCCESS,U02839
TXN00009568,U02934,2026-03-12 01:39:00,310.85,P2M,Education,M00459,Delhi,D00430,SUCCESS,M00459
TXN00000010,U00387,2026-03-12 01:39:00,317.72,P2M,Travel,M00386,Ahmedabad,D02851,SUCCESS,M00386
TXN00021107,U01409,2026-03-12 01:42:00,562.93,P2M,Fuel,M00231,Delhi,D01872,SUCCESS,M00231
TXN00045818,U04919,2026-03-12 01:48:00,19.56,P2P,P2P,,Ahmedabad,D00384,SUCCESS,U00538
TXN00019519,U00655,2026-03-12 01:51:00,72.54,P2P,P2P,,Delhi,D00740,SUCCESS,U03400
TXN00022581,U02814,2026-03-12 01:52:00,114.62,P2M,Shopping,M00523,Kolkata,D00801,SUCCESS,M00523
TXN00015427,U00476,2026-03-12 02:02:00,286.53,P2P,P2P,,Hyderabad,D00067,SUCCESS,U01797
TXN00033763,U04818,2026-03-12 02:07:00,215.36,P2M,Utilities,M01436,Kolkata,D01257,SUCCESS,M01436
TXN00021634,U01060,2026-03-12 02:07:00,680.08,P2M,Utilities,M01414,Bengaluru,D02089,SUCCESS,M01414
TXN00024694,U01735,2026-03-12 02:08:00,304.77,P2P,P2P,,Bengaluru,D03057,SUCCESS,U03738
TXN00027846,U04392,2026-03-12 02:10:00,300.53,P2P,P2P,,Chennai,D02001,SUCCESS,U00991
TXN00039330,U04888,2026-03-12 02:13:00,417.19,P2P,P2P,,Pune,D03655,SUCCESS,U00429
TXN00037110,U02725,2026-03-12 02:14:00,113.79,P2M,Other,M00604,Hyderabad,D00512,SUCCESS,M00604
TXN00004982,U00905,2026-03-12 02:14:00,425.82,P2M,Healthcare,M00672,Bengaluru,D00421,SUCCESS,M00672
TXN00004013,U02701,2026-03-12 02:16:00,86.73,P2P,P2P,,Pune,D00542,SUCCESS,U02667
TXN00039703,U00947,2026-03-12 02:31:00,50.66,P2P,P2P,,Ahmedabad,D03912,SUCCESS,U02839
TXN00044738,U01249,2026-03-12 02:32:00,275.51,P2P,P2P,,Chennai,D03184,SUCCESS,U00362
TXN00033291,U01149,2026-03-12 02:34:00,62.81,P2P,P2P,,Pune,D00703,SUCCESS,U02954
TXN00015737,U03314,2026-03-12 02:35:00,289.48,P2P,P2P,,Chennai,D00740,SUCCESS,U02463
TXN00048311,U03317,2026-03-12 02:44:00,48.36,P2M,Education,M01279,Delhi,D04276,SUCCESS,M01279
TXN00046652,U02048,2026-03-12 02:47:00,807.6,P2P,P2P,,Mumbai,D04200,SUCCESS,U02282
TXN00006840,U02040,2026-03-12 02:54:00,160.89,P2M,Grocery,M00300,Delhi,D01887,SUCCESS,M00300
TXN00029435,U04994,2026-03-12 02:57:00,50.16,P2P,P2P,,Ahmedabad,D02234,SUCCESS,U03270
TXN00018114,U01304,2026-03-12 03:02:00,656.81,P2M,Utilities,M00631,Bengaluru,D03218,SUCCESS,M00631
TXN00020802,U03854,2026-03-12 03:03:00,158.54,P2P,P2P,,Mumbai,D00859,SUCCESS,U01031
TXN00046011,U02695,2026-03-12 03:09:00,52.52,P2P,P2P,,Delhi,D02670,SUCCESS,U01035
TXN00044588,U02422,2026-03-12 03:09:00,294.5,P2P,P2P,,Pune,D01213,SUCCESS,U01981
TXN00049177,U00035,2026-03-12 03:10:00,140.23,P2M,Shopping,M00538,Hyderabad,D01800,SUCCESS,M00538
TXN00009948,U00051,2026-03-12 03:13:00,118.87,P2P,P2P,,Pune,D00521,SUCCESS,U02148
TXN00028291,U02403,2026-03-12 03:22:00,82.4,P2P,P2P,,Pune,D01782,SUCCESS,U02743
TXN00011319,U01285,2026-03-12 03:22:00,188.79,P2M,Fuel,M00414,Delhi,D02028,SUCCESS,M00414
TXN00043843,U04522,2026-03-12 03:27:00,144.75,P2M,Grocery,M00436,Hyderabad,D02486,SUCCESS,M00436
TXN00001295,U04110,2026-03-12 03:40:00,214.77,P2M,Other,M01379,Hyderabad,D02338,FAILED,M01379
TXN00011727,U01735,2026-03-12 03:51:00,314.16,P2P,P2P,,Bengaluru,D03057,SUCCESS,U04251
TXN00033823,U02980,2026-03-12 03:53:00,1294.65,P2M,Education,M00981,Hyderabad,D01959,SUCCESS,M00981
TXN00013249,U01617,2026-03-12 03:54:00,601.66,P2P,P2P,,Bengaluru,D01034,SUCCESS,U04463
TXN00040079,U02966,2026-03-12 04:01:00,559.49,P2M,Utilities,M00490,Hyderabad,D00119,SUCCESS,M00490
TXN00004960,U02772,2026-03-12 04:09:00,307.24,P2P,P2P,,Mumbai,D00423,SUCCESS,U02193
TXN00008926,U03194,2026-03-12 04:09:00,346.0,P2P,P2P,,Ahmedabad,D00862,SUCCESS,U01719
TXN00003015,U04775,2026-03-12 04:10:00,121.99,P2M,Fuel,M00267,Hyderabad,D04266,SUCCESS,M00267
TXN00009477,U02139,2026-03-12 04:15:00,252.38,P2M,Education,M00561,Ahmedabad,D03775,SUCCESS,M00561
TXN00029848,U00543,2026-03-12 04:23:00,211.24,P2M,Healthcare,M01261,Delhi,D00521,SUCCESS,M01261
TXN00006954,U03121,2026-03-12 04:23:00,113.5,P2P,P2P,,Hyderabad,D02390,SUCCESS,U00286
TXN00041676,U04890,2026-03-12 04:26:00,45.32,P2P,P2P,,Chennai,D00882,SUCCESS,U02594
TXN00030040,U04726,2026-03-12 04:28:00,222.22,P2M,Grocery,M00481,Kolkata,D00468,FAILED,M00481
TXN00005078,U04527,2026-03-12 04:29:00,483.76,P2M,Food,M00522,Bengaluru,D02391,SUCCESS,M00522
TXN00042128,U02464,2026-03-12 04:33:00,152.3,P2M,Utilities,M00491,Ahmedabad,D00157,SUCCESS,M00491
TXN00017075,U01623,2026-03-12 04:38:00,163.81,P2M,Entertainment,M01464,Pune,D03256,SUCCESS,M01464
TXN00004167,U01021,2026-03-12 04:38:00,155.59,P2P,P2P,,Pune,D04333,SUCCESS,U03745
TXN00038331,U00243,2026-03-12 04:41:00,100.1,P2M,Entertainment,M00600,Pune,D03340,SUCCESS,M00600
TXN00031157,U00691,2026-03-12 05:04:00,514.0,P2M,Entertainment,M01390,Mumbai,D01330,SUCCESS,M01390
TXN00039552,U00340,2026-03-12 05:08:00,126.77,P2M,Travel,M00343,Ahmedabad,D03922,SUCCESS,M00343
TXN00003502,U01111,2026-03-12 05:13:00,117.54,P2M,Entertainment,M01276,Pune,D01469,SUCCESS,M01276
TXN00016536,U04865,2026-03-12 05:13:00,176.27,P2M,Fuel,M01305,Hyderabad,D02841,SUCCESS,M01305
TXN00015857,U02860,2026-03-12 05:23:00,123.74,P2M,Healthcare,M00670,Chennai,D04380,SUCCESS,M00670
TXN00030591,U01462,2026-03-12 05:24:00,103.31,P2M,Other,M01047,Chennai,D01701,SUCCESS,M01047
TXN00045985,U01967,2026-03-12 05:36:00,179.49,P2M,Education,M00610,Delhi,D02497,SUCCESS,M00610
TXN00035273,U01441,2026-03-12 05:37:00,232.61,P2M,Fuel,M01038,Ahmedabad,D00491,SUCCESS,M01038
TXN00036320,U04678,2026-03-12 05:42:00,73.33,P2P,P2P,,Bengaluru,D02206,SUCCESS,U00569
TXN00046753,U03590,2026-03-12 05:45:00,619.94,P2P,P2P,,Pune,D02955,SUCCESS,U01204
TXN00031270,U02882,2026-03-12 05:52:00,155.13,P2P,P2P,,Delhi,D00303,SUCCESS,U04857
TXN00011759,U02234,2026-03-12 05:53:00,284.77,P2M,Healthcare,M01302,Delhi,D00852,SUCCESS,M01302
TXN00040703,U03460,2026-03-12 05:55:00,111.2,P2P,P2P,,Mumbai,D01967,SUCCESS,U01799
TXN00007281,U00276,2026-03-12 06:10:00,103.68,P2P,P2P,,Bengaluru,D01035,SUCCESS,U03367
TXN00016495,U01483,2026-03-12 06:10:00,239.47,P2M,Fuel,M01017,Delhi,D01620,SUCCESS,M01017
TXN00026695,U03693,2026-03-12 06:46:00,27.38,P2P,P2P,,Delhi,D04371,SUCCESS,U01882
TXN00017119,U04461,2026-03-12 06:46:00,294.85,P2M,Education,M00925,Mumbai,D01546,SUCCESS,M00925
TXN00009893,U03150,2026-03-12 06:47:00,147.13,P2M,Utilities,M01070,Pune,D00916,SUCCESS,M01070
TXN00019153,U03112,2026-03-12 07:00:00,126.75,P2M,Food,M00186,Delhi,D03058,SUCCESS,M00186
TXN00015731,U04970,2026-03-12 07:17:00,17.86,P2M,Healthcare,M00039,Ahmedabad,D00857,SUCCESS,M00039
TXN00024554,U00695,2026-03-12 07:27:00,191.75,P2M,Utilities,M01339,Bengaluru,D03639,SUCCESS,M01339
TXN00045054,U02029,2026-03-12 07:45:00,54.88,P2P,P2P,,Hyderabad,D03083,SUCCESS,U03780
TXN00045861,U03900,2026-03-12 07:49:00,132.64,P2M,Healthcare,M01416,Chennai,D04085,SUCCESS,M01416
TXN00023291,U04128,2026-03-12 07:55:00,940.76,P2M,Entertainment,M01285,Bengaluru,D01268,SUCCESS,M01285
TXN00006445,U03969,2026-03-12 07:56:00,390.15,P2P,P2P,,Ahmedabad,D00220,FAILED,U01990
TXN00043230,U00140,2026-03-12 08:07:00,161.91,P2M,Education,M00342,Bengaluru,D03028,SUCCESS,M00342
TXN00043868,U02894,2026-03-12 08:31:00,42.37,P2M,Utilities,M00767,Chennai,D03294,SUCCESS,M00767
TXN00020964,U04473,2026-03-12 08:38:00,375.33,P2M,Other,M00765,Kolkata,D04177,SUCCESS,M00765
TXN00047172,U00297,2026-03-12 08:48:00,321.39,P2P,P2P,,Hyderabad,D04409,SUCCESS,U03076
TXN00026460,U04997,2026-03-12 08:51:00,225.52,P2M,Fuel,M00465,Chennai,D01589,SUCCESS,M00465
TXN00034767,U04322,2026-03-12 08:53:00,323.72,P2M,Entertainment,M01065,Hyderabad,D00379,SUCCESS,M01065
TXN00036926,U04150,2026-03-12 09:03:00,313.43,P2M,Fuel,M01432,Kolkata,D00957,SUCCESS,M01432
TXN00002096,U02241,2026-03-12 09:05:00,187.84,P2M,Fuel,M01432,Mumbai,D00235,SUCCESS,M01432
TXN00044417,U04987,2026-03-12 09:06:00,455.33,P2M,Healthcare,M00468,Ahmedabad,D02884,SUCCESS,M00468
TXN00011273,U01643,2026-03-12 09:08:00,108.78,P2P,P2P,,Hyderabad,D04028,SUCCESS,U01312
TXN00042105,U02855,2026-03-12 09:08:00,197.97,P2M,Shopping,M01064,Pune,D03950,SUCCESS,M01064
TXN00030993,U02914,2026-03-12 09:13:00,182.95,P2M,Travel,M01018,Ahmedabad,D03376,SUCCESS,M01018
TXN00030518,U01712,2026-03-12 09:25:00,890.15,P2M,Food,M00158,Ahmedabad,D00965,SUCCESS,M00158
TXN00018296,U02896,2026-03-12 09:26:00,64.88,P2M,Education,M00815,Mumbai,D02635,SUCCESS,M00815
TXN00036120,U00356,2026-03-12 09:26:00,77.72,P2M,Utilities,M00866,Hyderabad,D00666,SUCCESS,M00866
TXN00030461,U03624,2026-03-12 09:31:00,1134.54,P2M,Other,M00001,Delhi,D00492,SUCCESS,M00001
TXN00049488,U00927,2026-03-12 09:31:00,212.16,P2M,Education,M01106,Bengaluru,D03931,SUCCESS,M01106
TXN00003493,U01967,2026-03-12 09:37:00,305.44,P2M,Utilities,M00275,Delhi,D02497,SUCCESS,M00275
TXN00023896,U00403,2026-03-12 09:47:00,176.43,P2M,Shopping,M00594,Mumbai,D02360,SUCCESS,M00594
TXN00017569,U01010,2026-03-12 09:47:00,61.91,P2P,P2P,,Delhi,D04434,SUCCESS,U03460
TXN00023904,U02298,2026-03-12 09:53:00,134.23,P2M,Travel,M00185,Delhi,D02040,SUCCESS,M00185
TXN00047741,U01973,2026-03-12 09:58:00,93.13,P2M,Travel,M00641,Delhi,D01486,SUCCESS,M00641
TXN00022611,U04474,2026-03-12 10:04:00,200.43,P2P,P2P,,Pune,D00424,SUCCESS,U02993
TXN00009672,U03977,2026-03-12 10:08:00,278.71,P2P,P2P,,Chennai,D03366,SUCCESS,U02965
TXN00047838,U03316,2026-03-12 10:23:00,29.08,P2P,P2P,,Bengaluru,D00917,PENDING,U02854
TXN00031836,U02019,2026-03-12 10:33:00,207.23,P2P,P2P,,Bengaluru,D00351,SUCCESS,U01090
TXN00002056,U04424,2026-03-12 10:40:00,99.85,P2M,Grocery,M01343,Ahmedabad,D03239,SUCCESS,M01343
TXN00012964,U00441,2026-03-12 10:41:00,779.65,P2M,Other,M00937,Ahmedabad,D02172,SUCCESS,M00937
TXN00019377,U02627,2026-03-12 10:48:00,79.52,P2M,Shopping,M00593,Chennai,D03074,SUCCESS,M00593
TXN00026107,U04808,2026-03-12 10:50:00,89.84,P2M,Education,M00492,Bengaluru,D03847,SUCCESS,M00492
TXN00017858,U00597,2026-03-12 10:50:00,318.2,P2M,Other,M00793,Chennai,D00696,SUCCESS,M00793
TXN00012391,U00737,2026-03-12 10:52:00,569.23,P2M,Education,M01382,Hyderabad,D03517,FAILED,M01382
TXN00030773,U02670,2026-03-12 10:56:00,540.33,P2M,Grocery,M00237,Mumbai,D00238,SUCCESS,M00237
TXN00008000,U02425,2026-03-12 10:58:00,1171.58,P2M,Education,M01152,Kolkata,D04491,SUCCESS,M01152
TXN00006599,U04503,2026-03-12 10:59:00,44.68,P2P,P2P,,Mumbai,D01571,SUCCESS,U03402
TXN00034979,U01981,2026-03-12 11:02:00,88.37,P2P,P2P,,Delhi,D02336,SUCCESS,U00177
TXN00036539,U03487,2026-03-12 11:14:00,873.96,P2M,Travel,M00884,Pune,D02421,SUCCESS,M00884
TXN00019730,U03937,2026-03-12 11:17:00,298.91,P2P,P2P,,Hyderabad,D02309,SUCCESS,U00543
